mag,mapped_reads,mag_length,total_decon_sample_reads,sample_id,rpkm
samp_2073,79324,4337595,180455710,samp_4383,1.0134095150649484e-4
samp_3937,5509189,4108029,180455710,samp_4383,0.00743162081215714
samp_4305,51122,3905470,180455710,samp_4383,7.25377200887987e-5
samp_4344,4422779,4351921,180455710,samp_4383,0.00563175310506449
samp_4380,55179974,4773271,180455710,samp_4383,0.06406115594637998
samp_468,65196,4238051,180455710,samp_4383,8.524798920820591e-5
samp_471,34624,4577490,180455710,samp_4383,4.191593963787211e-5
samp_477,45747,4344744,180455710,samp_4383,5.834824507214136e-5
samp_481,43840,3602070,180455710,samp_4383,6.744469088575559e-5
samp_507,3862644,3568765,180455710,samp_4383,0.00599785695222083
samp_2059,355724,3786874,216839778,samp_4384,4.332048977350888e-4
samp_2073,148149,4337595,216839778,samp_4384,1.5751095720755508e-4
samp_3937,10339595,4108029,216839778,samp_4384,0.01160729636064082
samp_4305,269003,3905470,216839778,samp_4384,3.176470770192622e-4
samp_4344,8448943,4351921,216839778,samp_4384,0.00895328528926649
samp_4380,117028526,4773271,216839778,samp_4384,0.1130672134655784
samp_468,231636,4238051,216839778,samp_4384,2.520582543038374e-4
samp_471,60672,4577490,216839778,samp_4384,6.11254336381091e-5
samp_477,69984,4344744,216839778,samp_4384,7.428405711444242e-5
samp_481,81540,3602070,216839778,samp_4384,1.0439497744898422e-4
samp_507,7252116,3568765,216839778,samp_4384,0.00937147254488479
samp_2059,42030,3786874,99746858,samp_4385,1.112703131871516e-4
samp_2073,25531,4337595,99746858,samp_4385,5.9009182978351895e-5
samp_3937,1659025,4108029,99746858,samp_4385,0.00404874295488826
samp_4305,14327,3905470,99746858,samp_4385,3.677754456186234e-5
samp_4344,1348878,4351921,99746858,samp_4385,0.00310736624679323
samp_4380,18138168,4773271,99746858,samp_4385,0.03809588822251479
samp_468,17933,4238051,99746858,samp_4385,4.242164892005205e-5
samp_471,29621,4577490,99746858,samp_4385,6.48743601569631e-5
samp_477,14711,4344744,99746858,samp_4385,3.394523182086685e-5
samp_481,14101,3602070,99746858,samp_4385,3.924628378454213e-5
samp_507,1148445,3568765,99746858,samp_4385,0.00322621291862723
samp_2059,164920,3786874,235928002,samp_4386,1.8459204499977092e-4
samp_2073,145476,4337595,235928002,samp_4386,1.4215523635914025e-4
samp_3937,8914885,4108029,235928002,samp_4386,0.0091981980152223
samp_4305,78172,3905470,235928002,samp_4386,8.483956389640814e-5
samp_4344,7281112,4351921,235928002,samp_4386,0.00709148549081815
samp_4380,101300567,4773271,235928002,samp_4386,0.08995313307885308
samp_468,96959,4238051,235928002,samp_4386,9.697113062258168e-5
samp_471,68966,4577490,235928002,samp_4386,6.3859886715772e-5
samp_477,61815,4344744,235928002,samp_4386,6.030456535399761e-5
samp_481,71190,3602070,235928002,samp_4386,8.376977612582046e-5
samp_507,6243104,3568765,235928002,samp_4386,0.00741486295883718
samp_2059,208173,3786874,295343130,samp_4387,1.861301265413809e-4
samp_2073,232182,4337595,295343130,samp_4387,1.8123942475739948e-4
samp_3937,16468114,4108029,295343130,samp_4387,0.01357323882832469
samp_4305,148463,3905470,295343130,samp_4387,1.2871170783357606e-4
samp_4344,13429451,4351921,295343130,samp_4387,0.01044841424798752
samp_4380,190382728,4773271,295343130,samp_4387,0.13504688789449978
samp_468,183136,4238051,295343130,samp_4387,1.463122444305228e-4
samp_471,91594,4577490,295343130,samp_4387,6.775053798210244e-5
samp_477,108604,4344744,295343130,samp_4387,8.46359270923022e-5
samp_481,130093,3602070,295343130,samp_4387,1.2228548414957248e-4
samp_507,11496378,3568765,295343130,samp_4387,0.01090727369020738
samp_2059,958,3786874,73909874,samp_43,3.422805270235479e-6
samp_2073,8828,4337595,73909874,samp_43,2.7536634680110773e-5
samp_3937,2559,4108029,73909874,samp_43,8.428190110524902e-6
samp_4305,333,3905470,73909874,samp_43,1.1536351113294529e-6
samp_4344,1466,4351921,73909874,samp_43,4.557750058843034e-6
samp_4380,1186,4773271,73909874,samp_43,3.361755586213382e-6
samp_468,158,4238051,73909874,samp_43,5.044155267539618e-7
samp_471,7675,4577490,73909874,samp_43,2.2685508475333674e-5
samp_477,6054,4344744,73909874,samp_43,1.885279575624934e-5
samp_481,1982,3602070,73909874,samp_43,7.444731512246063e-6
samp_507,4461,3568765,73909874,samp_43,1.691265579945203e-5
samp_2059,3046,3786874,21796836,samp_4420,3.690248286735808e-5
samp_2073,702,4337595,21796836,samp_4420,7.424969191064013e-6
samp_3937,417,4108029,21796836,samp_4420,4.6570306651139905e-6
samp_4305,10,3905470,21796836,samp_4420,1.1747169556595132e-7
samp_4344,329,4351921,21796836,samp_4420,3.468338192907534e-6
samp_4380,580,4773271,21796836,samp_4420,5.574660773954264e-6
samp_468,9,4238051,21796836,samp_4420,9.742779513360277e-8
samp_471,1909,4577490,21796836,samp_4420,1.91330879394964e-5
samp_477,735,4344744,21796836,samp_4420,7.761214571404843e-6
samp_481,418,3602070,21796836,samp_4420,5.323909653189904e-6
samp_507,713,3568765,21796836,samp_4420,9.165963474614734e-6
samp_2059,2068,3786874,8448080,samp_4421,6.464153509879498e-5
samp_2073,270,4337595,8448080,samp_4421,7.368120956872629e-6
samp_3937,87,4108029,8448080,samp_4421,2.5068464545239793e-6
samp_4305,1,3905470,8448080,samp_4421,3.0308795405500044e-8
samp_4344,95,4351921,8448080,samp_4421,2.583952848241095e-6
samp_4380,326,4773271,8448080,samp_4421,8.084319899015947e-6
samp_468,8,4238051,8448080,samp_4421,2.2344250447636098e-7
samp_471,1712,4577490,8448080,samp_4421,4.427089870676918e-5
samp_477,359,4344744,8448080,samp_4421,9.780751809092148e-6
samp_481,335,3602070,8448080,samp_4421,1.1008664614909375e-5
samp_507,146,3568765,8448080,samp_4421,4.842580924795683e-6
samp_2059,6665,3786874,13967942,samp_4422,1.26004737975581e-4
samp_2073,2287,4337595,13967942,samp_4422,3.7747199980116535e-5
samp_3937,1433,4108029,13967942,samp_4422,2.497354912240329e-5
samp_4305,41,3905470,13967942,samp_4422,7.515850409359639e-7
samp_4344,915,4351921,13967942,samp_4422,1.5052466453483494e-5
samp_4380,3551,4773271,13967942,samp_4422,5.326012205592175e-5
samp_468,47,4238051,13967942,samp_4422,7.939611576385306e-7
samp_471,1729,4577490,13967942,samp_4422,2.7041773200799337e-5
samp_477,2703,4344744,13967942,samp_4422,4.453991978451718e-5
samp_481,487,3602070,13967942,samp_4422,9.679309790666944e-6
samp_507,1170,3568765,13967942,samp_4422,2.347121046413979e-5
samp_2059,8062,3786874,12615178,samp_4423,1.6875962663479512e-4
samp_2073,821,4337595,12615178,samp_4423,1.5003783013760112e-5
samp_3937,430,4108029,12615178,samp_4423,8.29739130726351e-6
samp_4305,71,3905470,12615178,samp_4423,1.4410918425835984e-6
samp_4344,364,4351921,12615178,samp_4423,6.630205628951495e-6
samp_4380,1051,4773271,12615178,samp_4423,1.7453930460542955e-5
samp_468,82,4238051,12615178,samp_4423,1.5337489943043782e-6
samp_471,873,4577490,12615178,samp_4423,1.5117969217127037e-5
samp_477,1198,4344744,12615178,samp_4423,2.185743739448332e-5
samp_481,189,3602070,12615178,samp_4423,4.1592619499968604e-6
samp_507,655,3568765,12615178,samp_4423,1.4548893547633753e-5
samp_2059,1391,3786874,5952326,samp_4424,6.171057115381535e-5
samp_2073,818,4337595,5952326,samp_4424,3.1682365160896935e-5
samp_3937,3309,4108029,5952326,samp_4424,1.3532453939029272e-4
samp_4305,33,3905470,5952326,samp_4424,1.419560560618957e-6
samp_4344,2859,4351921,5952326,samp_4424,1.1036883120840688e-4
samp_4380,35872,4773271,5952326,samp_4424,0.00126256222140429
samp_468,44,4238051,5952326,samp_4424,1.7442140841566145e-6
samp_471,454,4577490,5952326,samp_4424,1.666256051888802e-5
samp_477,1530,4344744,5952326,samp_4424,5.916168432827979e-5
samp_481,126,3602070,5952326,samp_4424,5.876675196423213e-6
samp_507,2459,3568765,5952326,samp_4424,1.1575876077163776e-4
samp_2059,2015,3786874,11054608,samp_4425,4.813387749965731e-5
samp_2073,1245,4337595,11054608,samp_4425,2.596432309970713e-5
samp_3937,23684,4108029,11054608,samp_4425,5.215286901524753e-4
samp_4305,242,3905470,11054608,samp_4425,5.605298084383438e-6
samp_4344,18971,4351921,11054608,samp_4425,3.943354980772554e-4
samp_4380,224307,4773271,11054608,samp_4425,0.00425092446521963
samp_468,308,4238051,11054608,samp_4425,6.574173946180745e-6
samp_471,593,4577490,11054608,samp_4425,1.1718821581262192e-5
samp_477,1432,4344744,11054608,samp_4425,2.9815045666131516e-5
samp_481,306,3602070,11054608,samp_4425,7.684682540256062e-6
samp_507,15958,3568765,11054608,samp_4425,4.044987303539699e-4
samp_2059,13049,3786874,94070420,samp_447,3.663053763308709e-5
samp_2073,11773,4337595,94070420,samp_447,2.8852607071282967e-5
samp_3937,6412,4108029,94070420,samp_447,1.6592312929239e-5
samp_4305,11856,3905470,94070420,samp_447,3.227095379182854e-5
samp_4344,4196,4351921,94070420,samp_447,1.0249469641639412e-5
samp_4380,14775,4773271,94070420,samp_447,3.290472871624499e-5
samp_468,7358,4238051,94070420,samp_447,1.8456124953210787e-5
samp_471,5291,4577490,94070420,samp_447,1.228732298424604e-5
samp_477,17589,4344744,94070420,samp_447,4.303520476583697e-5
samp_481,2114,3602070,94070420,samp_447,6.238781154407723e-6
samp_507,5399,3568765,94070420,samp_447,1.608208278701106e-5
samp_2059,79330,3786874,83151810,samp_448,2.5193290356321905e-4
samp_2073,15448,4337595,83151810,samp_448,4.2830343161299725e-5
samp_3937,15511,4108029,83151810,samp_448,4.540823171389394e-5
samp_4305,91086,3905470,83151810,samp_448,2.8048304746894733e-4
samp_4344,7764,4351921,83151810,samp_448,2.1455212314123975e-5
samp_4380,22358,4773271,83151810,samp_448,5.633070060942845e-5
samp_468,46938,4238051,83151810,samp_448,1.3319462359220348e-4
samp_471,6815,4577490,83151810,samp_448,1.7904687639673816e-5
samp_477,19487,4344744,83151810,samp_448,5.3939769454269106e-5
samp_481,2125,3602070,83151810,samp_448,7.09471703747631e-6
samp_507,9579,3568765,83151810,samp_448,3.22797762075402e-5
samp_2059,17585,3786874,89662382,samp_449,5.179063611042676e-5
samp_2073,9801,4337595,89662382,samp_449,2.520061371053153e-5
samp_3937,6499,4108029,89662382,samp_449,1.7644232175545793e-5
samp_4305,15232,3905470,89662382,samp_449,4.349840701424338e-5
samp_4344,4412,4351921,89662382,samp_449,1.1306917631061114e-5
samp_4380,9348,4773271,89662382,samp_449,2.1841996818885545e-5
samp_468,7992,4238051,89662382,samp_449,2.1031924994625267e-5
samp_471,11841,4577490,89662382,samp_449,2.885032465104639e-5
samp_477,14448,4344744,89662382,samp_449,3.708798755361465e-5
samp_481,7227,3602070,89662382,samp_449,2.237667911664741e-5
samp_507,5337,3568765,89662382,samp_449,1.6678960475283337e-5
samp_2059,44408,3786874,80416484,samp_450,1.458261058006183e-4
samp_2073,7803,4337595,80416484,samp_450,2.2370079447609588e-5
samp_3937,7991,4108029,80416484,samp_450,2.4189258134773625e-5
samp_4305,52686,3905470,80416484,samp_450,1.677555281458201e-4
samp_4344,4926,4351921,80416484,samp_450,1.4075645604000486e-5
samp_4380,9926,4773271,80416484,samp_450,2.5859081692482725e-5
samp_468,26974,4238051,80416484,samp_450,7.914693362629805e-5
samp_471,6006,4577490,80416484,samp_450,1.6315967924025105e-5
samp_477,10497,4344744,80416484,samp_450,3.004387346940481e-5
samp_481,3935,3602070,80416484,samp_450,1.3584620409354423e-5
samp_507,5346,3568765,80416484,samp_450,1.862798684802572e-5
samp_2059,11328,3786874,65218690,samp_451,4.5866997740756494e-5
samp_2073,31257,4337595,65218690,samp_451,1.1049082642504153e-4
samp_3937,4277,4108029,65218690,samp_451,1.596370443416928e-5
samp_4305,5026,3905470,65218690,samp_451,1.973227261666872e-5
samp_4344,3714,4351921,65218690,samp_451,1.3085454905563564e-5
samp_4380,4671,4773271,65218690,samp_451,1.500450609144976e-5
samp_468,3428,4238051,65218690,samp_451,1.240230945536221e-5
samp_471,78143,4577490,65218690,samp_451,2.6175235929118813e-4
samp_477,7702,4344744,65218690,samp_451,2.7181113931821615e-5
samp_481,4833,3602070,65218690,samp_451,2.0572760754761977e-5
samp_507,3627,3568765,65218690,samp_451,1.5583231891686e-5
samp_2059,6364,3786874,75456968,samp_452,2.227152550360425e-5
samp_2073,10891,4337595,75456968,samp_452,3.327510296109865e-5
samp_3937,4269,4108029,75456968,samp_452,1.3771882337258548e-5
samp_4305,1106,3905470,75456968,samp_452,3.753033754125427e-6
samp_4344,3497,4351921,75456968,samp_452,1.0649158199671285e-5
samp_4380,7190,4773271,75456968,samp_452,1.9962431919069303e-5
samp_468,386,4238051,75456968,samp_452,1.207040314589683e-6
samp_471,22264,4577490,75456968,samp_452,6.445794249232049e-5
samp_477,10299,4344744,75456968,samp_452,3.141459864720032e-5
samp_481,5219,3602070,75456968,samp_452,1.92015283596262e-5
samp_507,3422,3568765,75456968,samp_452,1.2707575648563844e-5
samp_2059,3356,3786874,51775614,samp_453,1.7116534475449633e-5
samp_2073,4398,4337595,51775614,samp_453,1.9583078624197985e-5
samp_3937,2421,4108029,51775614,samp_453,1.1382457327735405e-5
samp_4305,1133,3905470,51775614,samp_453,5.603138349103368e-6
samp_4344,3325,4351921,51775614,samp_453,1.475656885953882e-5
samp_4380,3053,4773271,51775614,samp_453,1.2353370148906151e-5
samp_468,642,4238051,51775614,samp_453,2.925792966851858e-6
samp_471,9923,4577490,51775614,samp_453,4.1868782216240144e-5
samp_477,4010,4344744,51775614,samp_453,1.782604188563627e-5
samp_481,2293,3602070,51775614,samp_453,1.229494664916241e-5
samp_507,3009,3568765,51775614,samp_453,1.6284670624866893e-5
samp_2059,6235,3786874,73122612,samp_454,2.2516656694496632e-5
samp_2073,5028,4337595,73122612,samp_454,1.5852383602798242e-5
samp_3937,19882,4108029,73122612,samp_454,6.618733157713486e-5
samp_4305,2597,3905470,73122612,samp_454,9.093832427201914e-6
samp_4344,38024,4351921,73122612,samp_454,1.194882228394375e-4
samp_4380,29679,4773271,73122612,samp_454,8.503182016019828e-5
samp_468,3100,4238051,73122612,samp_454,1.0003312099565785e-5
samp_471,5655,4577490,73122612,samp_454,1.6894817650036878e-5
samp_477,11355,4344744,73122612,samp_454,3.5741374498020596e-5
samp_481,9145,3602070,73122612,samp_454,3.472001188158107e-5
samp_507,34424,3568765,73122612,samp_454,1.3191424182992093e-4
samp_2059,15313,3786874,112230232,samp_455,3.603044008026362e-5
samp_2073,8381,4337595,112230232,samp_455,1.7216187360330703e-5
samp_3937,26984,4108029,112230232,samp_455,5.852790336367059e-5
samp_4305,7066,3905470,112230232,samp_455,1.612094388695705e-5
samp_4344,31819,4351921,112230232,samp_455,6.514718623399908e-5
samp_4380,26688,4773271,112230232,samp_455,4.981843453048898e-5
samp_468,4442,4238051,112230232,samp_455,9.33904600743896e-6
samp_471,8553,4577490,112230232,samp_455,1.664873371540984e-5
samp_477,16390,4344744,112230232,samp_455,3.361281620263391e-5
samp_481,12015,3602070,112230232,samp_455,2.972088697390211e-5
samp_507,65682,3568765,112230232,samp_455,1.639904496943313e-4
samp_2059,5014,3786874,30375106,samp_456,4.3589879885927416e-5
samp_2073,8720,4337595,30375106,samp_456,6.618349280735623e-5
samp_3937,100491,4108029,30375106,samp_456,8.053336852975566e-4
samp_4305,3330,3905470,30375106,samp_456,2.807069240197412e-5
samp_4344,50235,4351921,30375106,samp_456,3.800210043182283e-4
samp_4380,79940,4773271,30375106,samp_456,5.513536447521114e-4
samp_468,2413,4238051,30375106,samp_456,1.874447759010203e-5
samp_471,7691,4577490,30375106,samp_456,5.531432345954057e-5
samp_477,4736,4344744,30375106,samp_456,3.58863839543382e-5
samp_481,1906,3602070,30375106,samp_456,1.742019233894571e-5
samp_507,34563,3568765,30375106,samp_456,3.1884211270912524e-4
samp_2059,7208,3786874,75281842,samp_457,2.5283877989896676e-5
samp_2073,19716,4337595,75281842,samp_457,6.0378118157896347e-5
samp_3937,5499,4108029,75281842,samp_457,1.7781155583864637e-5
samp_4305,2700,3905470,75281842,samp_457,9.1833306414195e-6
samp_4344,6834,4351921,75281842,samp_457,2.0859492329246844e-5
samp_4380,5865,4773271,75281842,samp_457,1.6321560818306476e-5
samp_468,1775,4238051,75281842,samp_457,5.563421209791139e-6
samp_471,27286,4577490,75281842,samp_457,7.918122815871725e-5
samp_477,72016,4344744,75281842,samp_457,2.2017832654535588e-4
samp_481,15587,3602070,75281842,samp_457,5.748044877324078e-5
samp_507,7837,3568765,75281842,samp_457,2.9170351266653385e-5
samp_2059,5853,3786874,38775416,samp_458,3.986035875326151e-5
samp_2073,5319,4337595,38775416,samp_458,3.16245624103357e-5
samp_3937,2861,4108029,38775416,samp_458,1.796089157756212e-5
samp_4305,1812,3905470,38775416,samp_458,1.1965433058415306e-5
samp_4344,3464,4351921,38775416,samp_458,2.0527705783038063e-5
samp_4380,3516,4773271,38775416,samp_458,1.899661883196318e-5
samp_468,1372,4238051,38775416,samp_458,8.348942440144458e-6
samp_471,15809,4577490,38775416,samp_458,8.906775983925188e-5
samp_477,7934,4344744,38775416,samp_458,4.7094646155284464e-5
samp_481,2424,3602070,38775416,samp_458,1.735497535757106e-5
samp_507,3475,3568765,38775416,samp_458,2.5111947348384137e-5
samp_2059,4459,3786874,85475298,samp_459,1.3775773502052246e-5
samp_2073,1543,4337595,85475298,samp_459,4.16175301519702e-6
samp_3937,2326,4108029,85475298,samp_459,6.62423278893203e-6
samp_4305,383,3905470,85475298,samp_459,1.1473207397861389e-6
samp_4344,1665,4351921,85475298,samp_459,4.476026109616737e-6
samp_4380,519,4773271,85475298,samp_459,1.272068921637289e-6
samp_468,181,4238051,85475298,samp_459,4.996567659410421e-7
samp_471,1477,4577490,85475298,samp_459,3.774960985372796e-6
samp_477,4145,4344744,85475298,samp_459,1.1161426897354206e-5
samp_481,2508,3602070,85475298,samp_459,8.145819082565624e-6
samp_507,3944,3568765,85475298,samp_459,1.2929398813639796e-5
samp_2059,7868,3786874,80830628,samp_460,2.570440427415321e-5
samp_2073,7105,4337595,80830628,samp_460,2.0264651045629586e-5
samp_3937,6241,4108029,80830628,samp_460,1.8795103812065012e-5
samp_4305,2825,3905470,80830628,samp_460,8.948890480193518e-6
samp_4344,4452,4351921,80830628,samp_460,1.2656050515849764e-5
samp_4380,991,4773271,80830628,samp_460,2.5685120621583613e-6
samp_468,1325,4238051,80830628,samp_460,3.86788672329143e-6
samp_471,22956,4577490,80830628,samp_460,6.20430099340727e-5
samp_477,8058,4344744,80830628,samp_460,2.2944950120186272e-5
samp_481,2038,3602070,80830628,samp_460,6.9996460287942725e-6
samp_507,9862,3568765,80830628,samp_460,3.4187795242064484e-5
samp_2059,51503,3786874,68372590,samp_461,1.989159646639841e-4
samp_2073,5452,4337595,68372590,samp_461,1.8383356779715743e-5
samp_3937,3625,4108029,68372590,samp_461,1.290602430224289e-5
samp_4305,1886,3905470,68372590,samp_461,7.062953560097895e-6
samp_4344,2412,4351921,68372590,samp_461,8.106143149214548e-6
samp_4380,603,4773271,68372590,samp_461,1.8476477974994989e-6
samp_468,936,4238051,68372590,samp_461,3.2301868033132676e-6
samp_471,5945,4577490,68372590,samp_461,1.899513669230133e-5
samp_477,5676,4344744,68372590,samp_461,1.9107161000419e-5
samp_481,691,3602070,68372590,samp_461,2.805717025112715e-6
samp_507,5232,3568765,68372590,samp_461,2.1442121508235283e-5
