mag,mag_cover_length,mag_cover_percent,id_ref_mag_percent,sample_id
samp_507,85939,2.4080879519945975,95.03096926222818,samp_18
samp_2059,553459,14.615194484949857,98.86340380842441,samp_19
samp_2073,36312,0.8371459299450502,95.37216943616535,samp_19
samp_3937,53437,1.3007941277921846,94.7227798750105,samp_19
samp_4305,366142,9.375107221409971,98.59547262262346,samp_19
samp_4344,19085,0.4385419680182614,94.0162872258218,samp_19
samp_4380,42842,0.8975396536253651,94.15920563896869,samp_19
samp_468,245002,5.781006410729838,98.21181876929704,samp_19
samp_471,26834,0.586216463607785,94.47395207600236,samp_19
samp_477,14042,0.32319510654712913,93.90850937272812,samp_19
samp_481,6633,0.18414411713264875,92.40305491313934,samp_19
samp_507,13909,0.3897426700833482,94.05976572924295,samp_19
samp_2059,1838718,48.55503510283152,99.39191029006615,samp_2011
samp_2073,187045,4.312182211571159,96.73325927623884,samp_2011
samp_3937,3274283,79.70447628290842,99.33188481940766,samp_2011
samp_4305,1303287,33.37081068347727,98.7520551530258,samp_2011
samp_4344,3576916,82.1916574312815,99.42644962079969,samp_2011
samp_4380,4716653,98.8138532255973,99.53568931114138,samp_2011
samp_468,1162282,27.42491772751201,98.50246235681345,samp_2011
samp_471,195226,4.264913740936627,95.76209245257603,samp_2011
samp_477,350201,8.060336811558978,95.80165726648153,samp_2011
samp_481,287948,7.993959029113815,97.5613354155751,samp_2011
samp_507,3526841,98.82525187284676,99.75946171750562,samp_2011
samp_2059,204046,5.388243707078715,99.42434434488958,samp_2012
samp_2073,86337,1.990434791629924,97.92899575511957,samp_2012
samp_3937,163803,3.9873866518469074,97.19539922834774,samp_2012
samp_4305,170940,4.376937986977239,99.24626443887104,samp_2012
samp_4344,163461,3.756065424900865,97.15526798160404,samp_2012
samp_4380,717381,15.029127824504412,99.59164222435352,samp_2012
samp_468,261601,6.172672296770379,99.53245972731236,samp_2012
samp_471,128947,2.8169804849382523,98.3177835437747,samp_2012
samp_477,16593,0.3819097281681038,94.2894287710617,samp_2012
samp_481,7831,0.21740277118434675,98.02450340727853,samp_2012
samp_507,220827,6.187770839492093,97.71333352367257,samp_2012
samp_2059,1352824,35.72402989906715,99.17584614402631,samp_2013
samp_2073,184022,4.24248921349273,98.1667366225544,samp_2013
samp_3937,3723031,90.62815768827338,99.77060222997352,samp_2013
samp_4305,1090597,27.924859235892225,98.53368278404909,samp_2013
samp_4344,3929964,90.30412086984116,99.73280600543396,samp_2013
samp_4380,4770979,99.95198261318077,99.91823914063588,samp_2013
samp_468,948436,22.3790605634524,98.61309960201882,samp_2013
samp_471,187865,4.104105088159668,96.27852688139862,samp_2013
samp_477,485932,11.184364372216177,96.44259603027274,samp_2013
samp_481,425800,11.820980713867305,98.75678693382753,samp_2013
samp_507,3548600,99.43495859211801,99.82047599241824,samp_2013
samp_2059,458630,12.111044624141178,98.37514871258824,samp_2014
samp_2073,182987,4.218628064630284,98.64763751157405,samp_2014
samp_3937,3714966,90.43183482881936,99.77156396592378,samp_2014
samp_4305,459745,11.771822597536277,97.83054086523791,samp_2014
samp_4344,3981596,91.49053946521548,99.73332338463875,samp_2014
samp_4380,4771150,99.9555650621974,99.92050856229486,samp_2014
samp_468,615376,14.520259430573157,98.37799462316303,samp_2014
samp_471,176244,3.8502323325665375,96.91720581217493,samp_2014
samp_477,488375,11.24059323173011,97.68408324787987,samp_2014
samp_481,443336,12.307811897048087,99.03751329018914,samp_2014
samp_507,3557119,99.67366862205833,99.81505923191033,samp_2014
samp_2059,273462,7.221312354200325,99.0202493200584,samp_2015
samp_2073,50963,1.174913748286781,97.27061235755687,samp_2015
samp_3937,266061,6.476609585764852,97.30762226821564,samp_2015
samp_4305,236148,6.046596184326086,99.2532180093881,samp_2015
samp_4344,269073,6.182855800921018,97.45569855616097,samp_2015
samp_4380,1098190,23.007074184558135,99.51214120770663,samp_2015
samp_468,410074,9.676004370877084,99.55057630244353,samp_2015
samp_471,88095,1.9245263233780958,98.00094354100709,samp_2015
samp_477,41515,0.9555223506839529,94.34823716752507,samp_2015
samp_481,33057,0.9177223096719386,97.44840834894931,samp_2015
samp_507,342751,9.604190805502743,97.9799471775881,samp_2015
samp_2059,3623704,95.69116902225953,99.73645408934779,samp_2016
samp_2073,2111504,48.67914132140045,98.47742991835004,samp_2016
samp_3937,3887928,94.64217511609581,99.53451587117631,samp_2016
samp_4305,3200847,81.95804858314108,99.48852073910274,samp_2016
samp_4344,3950201,90.76913390661274,99.43646276213435,samp_2016
samp_4380,4760743,99.7375384720457,99.53779174225706,samp_2016
samp_468,2779890,65.59359479156811,99.13561958439294,samp_2016
samp_471,2513063,54.90045854824369,98.39365427075506,samp_2016
samp_477,343367,7.903043309341126,95.69248400535821,samp_2016
samp_481,274154,7.611012556668804,96.92673129753439,samp_2016
samp_507,3552836,99.5536551159855,99.6970480384721,samp_2016
samp_2059,20201,0.533447904524946,96.64422442244225,samp_2017
samp_2073,9342,0.21537280451494434,98.22284790365745,samp_2017
samp_3937,445169,10.83655933295505,99.1769547325103,samp_2017
samp_4305,15439,0.3953173369658453,98.1436321106853,samp_2017
samp_4344,327077,7.515692495337116,98.73995095469785,samp_2017
samp_4380,367066,7.690030589086604,99.34504808418508,samp_2017
samp_468,12509,0.29515926070733933,98.36779707747449,samp_2017
samp_471,9494,0.20740624228561944,98.17762882279011,samp_2017
samp_477,14686,0.33801761392616,94.5515784666324,samp_2017
samp_481,15845,0.4398859544650715,98.3163166188184,samp_2017
samp_507,400967,11.235455402639289,98.93789967948553,samp_2017
samp_2059,12776,0.3373758936790609,95.84408492047238,samp_2018
samp_2073,20902,0.48187993577085925,97.04309280813283,samp_2018
samp_3937,177466,4.319979240652878,98.60780770529456,samp_2018
samp_4305,14672,0.3756782154260563,98.1494344115896,samp_2018
samp_4344,148134,3.403876127346981,98.2532219269363,samp_2018
samp_4380,168357,3.527078181817039,99.18000264515275,samp_2018
samp_468,12002,0.28319621448632876,97.41853843720342,samp_2018
samp_471,20698,0.4521692018988573,97.38257076189511,samp_2018
samp_477,28496,0.6558729352063091,95.71653827998674,samp_2018
samp_481,30550,0.8481234401330346,99.02644980630558,samp_2018
samp_507,174298,4.883986477114632,98.13879259321891,samp_2018
samp_2059,36866,0.9735206399790435,95.49312870480449,samp_2019
samp_2073,61215,1.4112659204005906,96.24584003078944,samp_2019
samp_3937,663251,16.14523655991718,98.7734476446753,samp_2019
samp_4305,33065,0.84663305568856,97.16512043394967,samp_2019
samp_4344,534272,12.276693441815695,98.38013396761195,samp_2019
samp_4380,598417,12.536832708639423,99.24478915116232,samp_2019
samp_468,35148,0.8293434883157376,97.17914181258418,samp_2019
samp_471,73887,1.6141378790559893,96.33378932968536,samp_2019
samp_477,95199,2.1911302484104933,95.72964291686782,samp_2019
samp_481,95423,2.6491156473916386,99.17916738934895,samp_2019
samp_507,640558,17.94901037193539,98.3786389049547,samp_2019
samp_2059,9310,0.24584921494615347,97.72057792116706,samp_2020
samp_2073,17867,0.4119102866911272,98.89751589219112,samp_2020
samp_3937,185041,4.504374238838139,99.07329401853411,samp_2020
samp_4305,8486,0.2172849874662973,98.45044082286935,samp_2020
samp_4344,138683,3.186707663121642,98.58728792951872,samp_2020
samp_4380,162584,3.406133865016254,99.33801331247955,samp_2020
samp_468,6656,0.15705332474762573,97.96696315120712,samp_2020
samp_471,32235,0.7042068906758945,99.5492622974579,samp_2020
samp_477,13692,0.31513939601504715,95.58214864135324,samp_2020
samp_481,13498,0.37472897528365634,99.0904365904366,samp_2020
samp_507,180258,5.05099102910951,98.7847996071469,samp_2020
samp_2059,9695,0.256015911804829,95.80202786490626,samp_2021
samp_2073,6533,0.15061341595976574,98.60415623435152,samp_2021
samp_3937,143889,3.502628632855318,98.37042081616048,samp_2021
samp_4305,10042,0.25712654302811183,98.63099428929047,samp_2021
samp_4344,107430,2.46856503139648,97.38643615478331,samp_2021
samp_4380,123868,2.595033887663198,99.3712765473646,samp_2021
samp_468,8044,0.18980422840593472,97.85242833218402,samp_2021
samp_471,5004,0.10931755175871492,98.92352239822858,samp_2021
samp_477,105644,2.4315356670036254,97.46852249341683,samp_2021
samp_481,87676,2.4340448686449734,99.10890801255961,samp_2021
samp_507,127173,3.563501659537683,98.10432475556132,samp_2021
samp_2059,18436,0.4868395410040049,97.16672235215503,samp_2022
samp_2073,22669,0.5226167957128316,97.03481490551405,samp_2022
samp_3937,330842,8.053545873215597,98.95460803401953,samp_2022
samp_4305,16555,0.4238926428829308,97.74611282878523,samp_2022
samp_4344,235692,5.415815222748758,98.05347420752327,samp_2022
samp_4380,297906,6.241128986810093,99.2974020557859,samp_2022
samp_468,16418,0.38739505494388815,97.38883915249178,samp_2022
samp_471,26212,0.5726282307552829,97.0276964647602,samp_2022
samp_477,248900,5.728761004100587,98.27810466322782,samp_2022
samp_481,190737,5.295205256977238,99.26790500949636,samp_2022
samp_507,305725,8.566689036683558,98.92184945511843,samp_2022
samp_2059,1895,0.05004127414854574,99.16150928329007,samp_2023
samp_2073,2716,0.0626153432950748,99.12667191188041,samp_2023
samp_3937,44876,1.0923973516253171,99.2167238168178,samp_2023
samp_4305,1721,0.044066399178587984,98.36065573770492,samp_2023
samp_4344,39283,0.9026588488164191,98.88522831749923,samp_2023
samp_4380,42427,0.888845406011936,99.17466507538956,samp_2023
samp_468,1653,0.039003777915839144,98.78542510121457,samp_2023
samp_471,4670,0.10202097656139063,99.15583694324114,samp_2023
samp_477,3192,0.07346808005258768,97.03105670942118,samp_2023
samp_481,1969,0.05466301321184763,99.91641125661744,samp_2023
samp_507,42851,1.2007234995859912,99.1755500708922,samp_2023
samp_2059,265926,7.0223091658185615,99.11908410945625,samp_2024
samp_2073,29593,0.6822444234650769,97.26966894735986,samp_2024
samp_3937,669834,16.305483724676726,98.51309481099769,samp_2024
samp_4305,194050,4.968672144453805,99.35688245012767,samp_2024
samp_4344,615413,14.141180412052517,98.56798675937864,samp_2024
samp_4380,592779,12.418716641062282,98.98488153376614,samp_2024
samp_468,111601,2.6333095094891497,99.08806298626826,samp_2024
samp_471,21560,0.47100048279734086,97.63042635886477,samp_2024
samp_477,38333,0.8822844337894247,94.8322414135398,samp_2024
samp_481,34906,0.9690539051156697,98.53279584808969,samp_2024
samp_507,988078,27.686832839932023,99.17167313157364,samp_2024
samp_2059,3357174,88.65291002552502,99.80401570925204,samp_2025
samp_2073,234851,5.414313692264954,98.48010363460244,samp_2025
samp_3937,2407847,58.61319382117313,99.33485184603921,samp_2025
samp_4305,2698302,69.09032715652661,99.66454507711842,samp_2025
samp_4344,1866159,42.881270133350306,99.05753681160412,samp_2025
samp_4380,2052293,42.99552654772796,99.09850899930485,samp_2025
samp_468,1900821,44.851300751217956,99.44873481421901,samp_2025
samp_471,318039,6.9478906562330005,98.66175601978033,samp_2025
samp_477,199069,4.5818349711743656,96.14551855311846,samp_2025
samp_481,177698,4.933218954656628,98.94650803741712,samp_2025
samp_507,2085941,58.44993996522606,99.37184463777955,samp_2025
samp_2059,7009,0.1850866968375499,98.59536606296012,samp_2026
samp_2073,7767,0.17906236059383138,98.80084730549672,samp_2026
samp_3937,120279,2.927900460293732,99.1476210040902,samp_2026
samp_4305,3850,0.09857968439137928,97.61754164031203,samp_2026
samp_4344,90190,2.0724181344284514,98.98607077816607,samp_2026
samp_4380,106078,2.222333489969457,99.37042798980504,samp_2026
samp_468,3863,0.09115038964844925,97.48660898228265,samp_2026
samp_471,11145,0.24347404363526734,99.11200856364344,samp_2026
samp_477,4694,0.10803858639312236,94.80468622523904,samp_2026
samp_481,2065,0.05732814742634096,99.49871097106846,samp_2026
samp_507,105401,2.9534306685926364,98.75484699224482,samp_2026
samp_2059,2119841,55.97865152101708,99.78791481602899,samp_2027
samp_2073,121772,2.8073621442296943,98.06491177590411,samp_2027
samp_3937,2398474,58.385030874903755,99.37869301178006,samp_2027
samp_4305,1255717,32.15277546620509,99.53642536595281,samp_2027
samp_4344,2401803,55.189489882743736,99.366548292812,samp_2027
samp_4380,2244889,47.030411640152,99.1963998890954,samp_2027
samp_468,751304,17.727582796903576,99.22923057133582,samp_2027
samp_471,83245,1.8185730607822188,97.12673959587849,samp_2027
samp_477,81463,1.8749781344999845,95.37086193903264,samp_2027
samp_481,71897,1.9959911939523665,98.59716682712144,samp_2027
samp_507,3098463,86.82171563552097,99.69850378650659,samp_2027
samp_2059,621473,16.411240511302992,99.47686571272894,samp_2028
samp_2073,1010022,23.285299803231975,99.00488602316241,samp_2028
samp_3937,2034043,49.51384228300238,99.3612121469451,samp_2028
samp_4305,444076,11.370616084619776,99.03292548214114,samp_2028
samp_4344,1964221,45.13457390425975,99.34265060625697,samp_2028
samp_4380,1919979,40.22354900863579,99.18258198019237,samp_2028
samp_468,330412,7.79631958180777,98.69498478185568,samp_2028
samp_471,1214960,26.542056891440506,99.08505253341256,samp_2028
samp_477,37904,0.8724104343086727,95.05808229966529,samp_2028
samp_481,31001,0.8606440185782065,97.68439471121961,samp_2028
samp_507,2651227,74.28976130398051,99.63226641025969,samp_2028
samp_2059,50211,1.3259221194050819,98.89268720383816,samp_2029
samp_2073,14203,0.32743951429305873,98.24827553511746,samp_2029
samp_3937,263689,6.418869000194498,98.87810090715959,samp_2029
samp_4305,28209,0.7222946277912774,99.41847405595627,samp_2029
samp_4344,210483,4.836553788545334,98.49763488454101,samp_2029
samp_4380,240623,5.041050466231646,99.32947327407327,samp_2029
samp_468,18775,0.44301024220803387,99.19332308981701,samp_2029
samp_471,20375,0.4451129330703071,98.71398027890353,samp_2029
samp_477,20328,0.4678756677033215,94.36484134917991,samp_2029
samp_481,15004,0.4165382682735205,98.57314985097344,samp_2029
samp_507,262570,7.357447184109909,98.5785109674196,samp_2029
samp_2059,202941,5.359063966744074,98.26753569590487,samp_2030
samp_2073,134368,3.0977534785981633,98.88234352250767,samp_2030
samp_3937,3711384,90.3446397286874,99.80251885325666,samp_2030
samp_4305,257591,6.595646618716826,97.9180904530508,samp_2030
samp_4344,3836678,88.16056173813817,99.70438000141881,samp_2030
samp_4380,4749769,99.50763323515469,99.6305581914828,samp_2030
samp_468,247138,5.831406936820723,98.31040749904656,samp_2030
samp_471,109238,2.3864170101955438,96.23045568970632,samp_2030
samp_477,178060,4.098285192407194,97.1895192303434,samp_2030
samp_481,155164,4.307634221433786,98.83173302567968,samp_2030
samp_507,3514542,98.48062284852043,99.71199157495428,samp_2030
samp_2059,183800,4.853607487336521,98.12318212061638,samp_2031
samp_2073,204838,4.722386483754247,98.79195654850339,samp_2031
samp_3937,3739603,91.03156282489729,99.77669167325142,samp_2031
samp_4305,209640,5.367855853456819,97.55456735854655,samp_2031
samp_4344,3948872,90.73859566844159,99.66922664332371,samp_2031
samp_4380,4761796,99.75959881599013,99.62553551394198,samp_2031
samp_468,246073,5.8062774610310255,98.151799842979,samp_2031
samp_471,207850,4.540698068155256,96.6808481534274,samp_2031
samp_477,117037,2.6937605529807973,96.77835417479326,samp_2031
samp_481,97805,2.7152442900887546,98.71096455546808,samp_2031
samp_507,3552556,99.5458092645495,99.73713878734486,samp_2031
samp_2059,52494,1.3862093114267864,97.88184720760573,samp_2032
samp_2073,31682,0.7304047519420324,97.97121107590127,samp_2032
samp_3937,1142311,27.80679006891139,99.29225513977275,samp_2032
samp_4305,47551,1.2175487201284352,98.48965258600117,samp_2032
samp_4344,896050,20.58975794827158,99.12202121953732,samp_2032
samp_4380,999704,20.943793050928807,99.40337759786412,samp_2032
samp_468,38148,0.9001307440613622,98.13907183335886,samp_2032
samp_471,25564,0.5584720010311328,97.92891274464883,samp_2032
samp_477,42264,0.9727615712226082,94.83559051392749,samp_2032
samp_481,44458,1.2342347594577563,98.64656831302116,samp_2032
samp_507,1093613,30.644018308854744,99.31938664467498,samp_2032
samp_2059,153028,4.041011134777656,99.14303203427872,samp_2033
samp_2073,37099,0.8552896247805524,98.066766427534,samp_2033
samp_3937,1338478,32.5819997862722,99.09641175804774,samp_2033
samp_4305,120171,3.0769920137653086,98.80971511214159,samp_2033
samp_4344,1062372,24.411564456248172,98.66684875062784,samp_2033
samp_4380,1185200,24.829933184183343,99.34951563711608,samp_2033
samp_468,98451,2.323025371804162,98.68724011134404,samp_2033
samp_471,29622,0.6471232050752705,98.10065921735472,samp_2033
samp_477,81488,1.8755535423951328,95.06681997150191,samp_2033
samp_481,70170,1.9480465399062206,98.85778314383246,samp_2033
samp_507,1313587,36.80788732236502,99.2407140649541,samp_2033
samp_2059,908555,23.99221627125698,99.64021018250497,samp_2034
samp_2073,67675,1.5601963761024253,98.37161159083787,samp_2034
samp_3937,1644045,40.02028710118648,99.15060210960975,samp_2034
samp_4305,652942,16.718653580747002,99.45190338415526,samp_2034
samp_4344,1249269,28.706150686099313,98.66178992111682,samp_2034
samp_4380,1542831,32.32230057752849,99.39142511098554,samp_2034
samp_468,451807,10.660725885554468,99.31139151760759,samp_2034
samp_471,49778,1.0874518568036193,97.66987470492101,samp_2034
samp_477,116016,2.6702608945429236,95.03840304914435,samp_2034
samp_481,100304,2.7846210651097842,98.96167213155019,samp_2034
samp_507,1434560,40.197659414391254,99.17047900112061,samp_2034
samp_2059,195320,5.157816182951954,99.19114062441406,samp_2035
samp_2073,34345,0.7917982199813491,98.8174160248867,samp_2035
samp_3937,1104084,26.8762464919308,99.11978450456263,samp_2035
samp_4305,147007,3.7641308216424654,99.26424966430523,samp_2035
samp_4344,846876,19.459820157580985,98.8465792058051,samp_2035
samp_4380,971438,20.35162051348017,99.21805842431397,samp_2035
samp_468,120707,2.848172426429035,98.88650651917123,samp_2035
samp_471,26546,0.5799248059526072,97.45174527584985,samp_2035
samp_477,41479,0.9546937633149387,94.52432117090174,samp_2035
samp_481,37086,1.0295746612364556,98.3882592893619,samp_2035
samp_507,1038719,29.105839134826756,99.12265249571787,samp_2035
samp_2059,2622609,69.25524852424454,99.82826797095453,samp_2036
samp_2073,118681,2.736101457143878,97.43436990394676,samp_2036
samp_3937,1547789,37.67716829652371,99.10699312306444,samp_2036
samp_4305,1661955,42.55454529160383,99.60620150988741,samp_2036
samp_4344,1130611,25.97958464779117,98.6478137140447,samp_2036
samp_4380,1459169,30.5695821586497,98.69472832135992,samp_2036
samp_468,1026157,24.212945998054295,99.36435162355114,samp_2036
samp_471,85817,1.8747610590083212,96.80582364042107,samp_2036
samp_477,267597,6.159097060724406,96.48917716675248,samp_2036
samp_481,224189,6.223893483469228,98.5205126613704,samp_2036
samp_507,1263727,35.410765348797135,99.16416595120701,samp_2036
samp_2059,3654961,96.51657277215983,99.83163659316232,samp_2037
samp_2073,848726,19.56674147770827,97.82659757886012,samp_2037
samp_3937,3703335,90.14870635041768,99.46346589092838,samp_2037
samp_4305,3126127,80.04483455256346,99.60659160378279,samp_2037
samp_4344,3585150,82.38086123346449,99.32928920305211,samp_2037
samp_4380,4459374,93.42385965515052,99.17483558773368,samp_2037
samp_468,2562509,60.46432664448823,99.31089259716276,samp_2037
samp_471,928925,20.29332669213914,97.16897637229039,samp_2037
samp_477,540228,12.434058255215957,96.14574550037243,samp_2037
samp_481,470542,13.063099828709603,97.55402479549315,samp_2037
samp_507,3508053,98.29879524149109,99.64311357517207,samp_2037
samp_2059,68174,1.8002711471255712,98.8196323181457,samp_2038
samp_2073,59343,1.3681083641972105,98.25292374366656,samp_2038
samp_3937,1360668,33.12216150372843,99.44051799611613,samp_2038
samp_4305,56849,1.4556250592118234,98.39657723219642,samp_2038
samp_4344,1091989,25.0921144938063,99.25768623725696,samp_2038
samp_4380,1191175,24.95510939982247,99.35640346673338,samp_2038
samp_468,54937,1.2962798229657926,98.20427388168547,samp_2038
samp_471,59375,1.297108240542306,98.20083901023712,samp_2038
samp_477,74098,1.7054629685891733,95.81776002062121,samp_2038
samp_481,57080,1.5846443850341607,98.55872301585616,samp_2038
samp_507,1332770,37.345412208425046,99.45064827614559,samp_2038
samp_2059,13664,0.3608253139660839,98.61401223797705,samp_2039
samp_2073,119552,2.7561817089885063,98.65870041347155,samp_2039
samp_3937,255940,6.230238394130129,99.05398983400356,samp_2039
samp_4305,13603,0.3483063498119304,97.37927434090315,samp_2039
samp_4344,189152,4.346402427801424,98.53802923941521,samp_2039
samp_4380,204962,4.293952721309978,99.1943752224991,samp_2039
samp_468,10856,0.25615548279150013,97.9080709373869,samp_2039
samp_471,123338,2.6944460828969587,98.64661654135338,samp_2039
samp_477,12287,0.2828014723076895,94.88175127178266,samp_2039
samp_481,11963,0.3321145896664973,98.9665745542643,samp_2039
samp_507,242876,6.805603619179183,98.7929081211886,samp_2039
samp_2059,4891,0.12915666061242068,98.49295456258005,samp_2040
samp_2073,43432,1.0012921907185894,99.08920201676696,samp_2040
samp_3937,54243,1.3204142424505765,98.95168704290673,samp_2040
samp_4305,2557,0.0654722735035732,99.18414918414918,samp_2040
samp_4344,32986,0.7579641266466004,98.58276021181692,samp_2040
samp_4380,36398,0.762537890683349,99.21816827997021,samp_2040
samp_468,4426,0.10443479797671146,96.61873913730447,samp_2040
samp_471,59944,1.309538633617987,99.13793986055511,samp_2040
samp_477,4372,0.10062733270360692,96.52474526928675,samp_2040
samp_481,2636,0.07318014363962944,98.63932898415658,samp_2040
samp_507,46242,1.2957423646555601,98.82446997512733,samp_2040
samp_2059,8963,0.23668598427093165,99.29882352941176,samp_2041
samp_2073,2772,0.06390638130115882,97.409446986737,samp_2041
samp_3937,18205,0.4431565599950731,98.66880107843963,samp_2041
samp_4305,6306,0.16146584149923057,99.42699977079991,samp_2041
samp_4344,14296,0.32849861015399867,98.12014193984454,samp_2041
samp_4380,30126,0.6311395267522,98.94677049063928,samp_2041
samp_468,7842,0.18503788651906267,99.30973451327434,samp_2041
samp_471,3771,0.08238139242248481,99.02873493733124,samp_2041
samp_477,6192,0.14251702747043324,97.29869681539657,samp_2041
samp_481,2163,0.0600488052703029,98.99066363865758,samp_2041
samp_507,16853,0.47223619375330117,98.65421707873048,samp_2041
samp_2059,71431,1.8862787618494834,99.06473995068524,samp_2042
samp_2073,765869,17.656535476456423,99.47111252216604,samp_2042
samp_3937,174526,4.24841207304038,98.88809786355786,samp_2042
samp_4305,66436,1.7011012759027722,98.60038182898613,samp_2042
samp_4344,100008,2.298019656147251,97.83282633899204,samp_2042
samp_4380,149667,3.1355227892989945,98.23932279538668,samp_2042
samp_468,56355,1.3297385991815578,98.17029336135151,samp_2042
samp_471,2575186,56.257599688912485,99.88746132671226,samp_2042
samp_477,9779,0.22507655226637058,95.06670240266982,samp_2042
samp_481,3679,0.10213571640751012,95.60516219044297,samp_2042
samp_507,86503,2.4238917384585426,97.67059625996951,samp_2042
samp_2059,2298164,60.687627842912114,99.83628390151797,samp_2043
samp_2073,554616,12.786255978255232,98.66330838351716,samp_2043
samp_3937,275446,6.705064642922433,97.4327373984125,samp_2043
samp_4305,1335372,34.19235072859348,99.54585980095007,samp_2043
samp_4344,122440,2.8134701893715444,96.04113566674492,samp_2043
samp_4380,199176,4.172736054583953,95.42067095300882,samp_2043
samp_468,823396,19.428647743974768,99.37001649397115,samp_2043
samp_471,1834896,40.085199530747204,99.71981166133102,samp_2043
samp_477,19878,0.4575183255906447,94.3271523504396,samp_2043
samp_481,10325,0.28664073713170485,94.40104675233371,samp_2043
samp_507,170321,4.7725473658254325,96.77746843121338,samp_2043
samp_2059,3516,0.09284702897429384,96.9758564275445,samp_2044
samp_2073,9531,0.21973005778547788,97.8577776598708,samp_2044
samp_3937,12862,0.3130941870176671,95.0689701805396,samp_2044
samp_4305,4136,0.10590274666045316,97.07812727891488,samp_2044
samp_4344,8899,0.20448441044770804,94.93355643325486,samp_2044
samp_4380,15441,0.3234888612023076,95.6903582699968,samp_2044
samp_468,3872,0.09136275141568613,97.49521988527725,samp_2044
samp_471,11381,0.2486297075471492,98.8172318107571,samp_2044
samp_477,5488,0.1263135411430455,94.99426093610509,samp_2044
samp_481,1638,0.04547385253479249,96.86053077357425,samp_2044
samp_507,7522,0.21077319464856892,94.92988133764833,samp_2044
samp_2059,1087248,28.710963184938286,99.53179790002834,samp_2045
samp_2073,976362,22.509293744575047,98.41706681745026,samp_2045
samp_3937,628942,15.310067187938547,97.03563144683174,samp_2045
samp_4305,735045,18.820910159340617,98.97318251697618,samp_2045
samp_4344,497556,11.433020038736915,96.63288271208114,samp_2045
samp_4380,724420,15.176594834024717,96.16433613073328,samp_2045
samp_468,546182,12.88757497255224,98.61141254683359,samp_2045
samp_471,2135975,46.662581458397504,99.17023263951995,samp_2045
samp_477,553063,12.729472668585306,96.46852094876745,samp_2045
samp_481,460681,12.789340573614616,97.84840112115799,samp_2045
samp_507,480633,13.467768261569478,96.78735907397642,samp_2045
samp_2059,684,0.01806239130216638,99.12990936555892,samp_2046
samp_2073,2401,0.05535325451085221,99.47256407883779,samp_2046
samp_3937,2709,0.06594403301437259,96.77356656948494,samp_2046
samp_4305,491,0.012572110399004473,99.4949494949495,samp_2046
samp_4344,1770,0.04067169417827208,95.12909236092626,samp_2046
samp_4380,2528,0.05296158546204478,98.16906895208415,samp_2046
samp_468,193,0.004553980119635181,94.30051813471503,samp_2046
samp_471,1985,0.04336437654697225,99.31949349642518,samp_2046
samp_477,1925,0.0443064079264509,97.25415598378959,samp_2046
samp_481,617,0.017129039691066526,99.47569113441372,samp_2046
samp_507,1832,0.05133428510983491,96.07004683363877,samp_2046
samp_2059,324822,8.577576122152466,97.73245154699383,samp_2047
samp_2073,2207539,50.893156230584005,99.06548480099846,samp_2047
samp_3937,1230715,29.958770982385957,97.30122646883252,samp_2047
samp_4305,302883,7.755353388964709,97.26866192523855,samp_2047
samp_4344,1157195,26.59044132464721,96.93044529745629,samp_2047
samp_4380,1519561,31.83479421134899,96.351573364901,samp_2047
samp_468,325768,7.686740909913543,96.89773787973779,samp_2047
samp_471,4406596,96.2666439467918,99.75941831602302,samp_2047
samp_477,2014103,46.35723071370833,97.91688298418994,samp_2047
samp_481,1758253,48.81229404203694,98.46944963144746,samp_2047
samp_507,1067606,29.915278814940184,96.81787479687324,samp_2047
samp_2059,50000,1.3203502413864312,98.92127410403194,samp_2048
samp_2073,186456,4.298603258257168,99.17254883383076,samp_2048
samp_3937,40586,0.9879677090887138,96.23234321121633,samp_2048
samp_4305,30566,0.7826458787290645,98.73383188368585,samp_2048
samp_4344,29698,0.6824112845798442,95.90812613705276,samp_2048
samp_4380,53264,1.1158804936908044,97.4382667667709,samp_2048
samp_468,23545,0.5555619788435769,98.4412780656304,samp_2048
samp_471,440969,9.63342355745179,99.6500223857272,samp_2048
samp_477,40223,0.9257852706626675,96.83133799962165,samp_2048
samp_481,30549,0.8480956783183002,99.14541065953422,samp_2048
samp_507,33428,0.9366825778665729,96.42278240456095,samp_2048
samp_2059,20189,0.5331310204670131,98.66916879002824,samp_2049
samp_2073,32317,0.7450442007610208,98.55076277951768,samp_2049
samp_3937,42135,1.0256743562423731,96.35610612237318,samp_2049
samp_4305,12290,0.3146868366675458,98.3130985294707,samp_2049
samp_4344,49834,1.1451035071638478,96.82304540683303,samp_2049
samp_4380,54870,1.1495261844550624,97.7550424918846,samp_2049
samp_468,10090,0.23808113682445065,98.17139880177129,samp_2049
samp_471,72404,1.5817402113385282,99.42287008856037,samp_2049
samp_477,25507,0.587077167262329,96.2718408942645,samp_2049
samp_481,13451,0.373424169991144,98.63735001276487,samp_2049
samp_507,61673,1.7281328414731707,97.11360225968753,samp_2049
samp_2059,10123,0.26731810987109683,98.39763651385795,samp_2050
samp_2073,8638,0.19914261243845957,98.15822851707009,samp_2050
samp_3937,29231,0.7115577811159561,97.03487213550316,samp_2050
samp_4305,5490,0.14057206943082395,98.78093830809014,samp_2050
samp_4344,30216,0.6943140741755193,97.22835604964592,samp_2050
samp_4380,37052,0.7762391869223432,98.05850515743462,samp_2050
